measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,start_year,end_year,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,calculation,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
115,Court Fees,median,1,all defendants,OR037,county,Lake,2009,2015,NA,NA,691,138,15.5581,EXCEEDS_MISSING_UNFILT,749,NA,NA,NA,NA,NA,862.85,MEDIAN,7862,1631,33611,NA,NA
115,Court Fees,median,1,all defendants,OR039,county,Lane,2009,2015,NA,NA,410.835,2805,16.6974,EXCEEDS_MISSING_UNFILT,13994,NA,NA,NA,NA,NA,812.03,MEDIAN,353382,22671,42931,NA,NA
115,Court Fees,median,1,all defendants,OR041,county,Lincoln,2009,2015,NA,NA,796,293,5.2936,HIGH_MISSING_UNFILT,5242,NA,NA,NA,NA,NA,914.28,MEDIAN,46070,8904,42365,NA,NA
115,Court Fees,median,1,all defendants,OR043,county,Linn,2009,2015,NA,NA,298,21,0.2623,OK,7986,NA,NA,NA,NA,NA,517.22,MEDIAN,117648,10942,46939,NA,NA
115,Court Fees,median,1,all defendants,OR045,county,Malheur,2009,2015,NA,NA,399,458,17.5748,EXCEEDS_MISSING_UNFILT,2148,NA,NA,NA,NA,NA,656.53,MEDIAN,30898,3944,35578,NA,NA
115,Court Fees,median,1,all defendants,OR047,county,Marion,2009,2015,NA,NA,965,101,0.403,OK,24964,NA,NA,NA,NA,NA,1230.55,MEDIAN,318441,31160,46885,NA,NA
115,Court Fees,median,1,all defendants,OR049,county,Morrow,2009,2015,NA,NA,961,1,0.25,OK,399,NA,NA,NA,NA,NA,1190.38,MEDIAN,11218,599,49940,NA,NA
115,Court Fees,median,1,all defendants,OR051,county,Multnomah,2009,2015,NA,NA,282,8966,22.4279,EXCEEDS_MISSING_UNFILT,31011,NA,NA,NA,NA,NA,537.95,MEDIAN,747641,100335,52511,NA,NA
115,Court Fees,median,1,all defendants,OR053,county,Polk,2009,2015,NA,NA,642.25,173,3.8317,OK,4342,NA,NA,NA,NA,NA,924.24,MEDIAN,75930,7428,52808,NA,NA
115,Court Fees,median,1,all defendants,OR055,county,Sherman,2009,2015,NA,NA,544,28,7.1611,HIGH_MISSING_UNFILT,363,NA,NA,NA,NA,NA,819.74,MEDIAN,1865,642,42639,NA,NA
115,Court Fees,median,1,all defendants,OR057,county,Tillamook,2009,2015,NA,NA,555.8,354,15.643,EXCEEDS_MISSING_UNFILT,1909,NA,NA,NA,NA,NA,763.84,MEDIAN,25300,3736,43676,NA,NA
115,Court Fees,median,1,all defendants,OR059,county,Umatilla,2009,2015,NA,NA,978.625,38,0.7428,OK,5078,NA,NA,NA,NA,NA,1171.31,MEDIAN,76306,7717,48389,NA,NA
115,Court Fees,median,1,all defendants,OR061,county,Union,2009,2015,NA,NA,582.69,50,2.1079,OK,2322,NA,NA,NA,NA,NA,773.63,MEDIAN,25741,3368,42542,NA,NA
115,Court Fees,median,1,all defendants,OR063,county,Wallowa,2009,2015,NA,NA,536.495,5,1.6393,OK,300,NA,NA,NA,NA,NA,640.69,MEDIAN,6924,534,41994,NA,NA
115,Court Fees,median,1,all defendants,OR065,county,Wasco,2009,2015,NA,NA,388,243,9.1114,HIGH_MISSING_UNFILT,2424,NA,NA,NA,NA,NA,537.55,MEDIAN,25281,3803,43765,NA,NA
115,Court Fees,median,1,all defendants,OR067,county,Washington,2009,2015,NA,NA,700,116,0.3911,OK,29542,NA,NA,NA,NA,NA,1014.65,MEDIAN,539608,39034,64180,NA,NA
115,Court Fees,median,1,all defendants,OR069,county,Wheeler,2009,2015,NA,NA,396,5,13.8889,EXCEEDS_MISSING_UNFILT,31,NA,NA,NA,NA,NA,636.01,MEDIAN,1292,84,37974,NA,NA
115,Court Fees,median,1,all defendants,OR071,county,Yamhill,2009,2015,NA,NA,605,102,1.6409,OK,6114,NA,NA,NA,NA,NA,797.35,MEDIAN,99802,8384,54535,NA,NA
504,Urban Population,percentage,1,all defendants,OR,state,Oregon,2009,2015,3104382,3831074,81.0316,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,3868721,407169,50229,NA,NA
504,Urban Population,percentage,1,all defendants,OR001,county,Baker,2009,2015,9518,16134,58.9934,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16055,1633,41500,NA,NA
504,Urban Population,percentage,1,all defendants,OR003,county,Benton,2009,2015,69521,85579,81.2361,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,85989,7633,48604,NA,NA
504,Urban Population,percentage,1,all defendants,OR005,county,Clackamas,2009,2015,308018,375992,81.9214,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,380532,27755,64352,NA,NA
504,Urban Population,percentage,1,all defendants,OR007,county,Clatsop,2009,2015,22604,37039,61.0276,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,37157,5361,44683,NA,NA
504,Urban Population,percentage,1,all defendants,OR009,county,Columbia,2009,2015,27828,49351,56.3879,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,49333,3260,54968,NA,NA
504,Urban Population,percentage,1,all defendants,OR011,county,Coos,2009,2015,38864,63043,61.6468,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,62753,6981,37940,NA,NA
504,Urban Population,percentage,1,all defendants,OR013,county,Crook,2009,2015,10905,20978,51.983,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,20894,3792,38795,NA,NA
504,Urban Population,percentage,1,all defendants,OR015,county,Curry,2009,2015,13702,22364,61.2681,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,22361,3139,39516,NA,NA
504,Urban Population,percentage,1,all defendants,OR017,county,Deschutes,2009,2015,114130,157733,72.3565,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,160565,20436,50209,NA,NA
504,Urban Population,percentage,1,all defendants,OR019,county,Douglas,2009,2015,63332,107667,58.8221,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,107286,12594,40524,NA,NA
504,Urban Population,percentage,1,all defendants,OR021,county,Gilliam,2009,2015,0,1871,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1915,222,44743,NA,NA
504,Urban Population,percentage,1,all defendants,OR023,county,Grant,2009,2015,0,7445,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7359,839,35051,NA,NA
504,Urban Population,percentage,1,all defendants,OR025,county,Harney,2009,2015,4131,7422,55.6589,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7314,1002,38113,NA,NA
504,Urban Population,percentage,1,all defendants,OR027,county,Hood River,2009,2015,10687,22346,47.8251,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,22427,2787,56725,NA,NA
504,Urban Population,percentage,1,all defendants,OR029,county,Jackson,2009,2015,162458,203206,79.9474,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,205117,27429,44005,NA,NA
504,Urban Population,percentage,1,all defendants,OR031,county,Jefferson,2009,2015,8010,21720,36.8785,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,21461,3582,43373,NA,NA
504,Urban Population,percentage,1,all defendants,OR033,county,Josephine,2009,2015,45522,82713,55.0361,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,82783,9782,37733,NA,NA
504,Urban Population,percentage,1,all defendants,OR035,county,Klamath,2009,2015,41434,66380,62.4194,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,66211,14026,39627,NA,NA
504,Urban Population,percentage,1,all defendants,OR037,county,Lake,2009,2015,2895,7895,36.6688,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7862,1631,33611,NA,NA
504,Urban Population,percentage,1,all defendants,OR039,county,Lane,2009,2015,290084,351715,82.477,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,353382,22671,42931,NA,NA
504,Urban Population,percentage,1,all defendants,OR041,county,Lincoln,2009,2015,28730,46034,62.4104,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,46070,8904,42365,NA,NA
504,Urban Population,percentage,1,all defendants,OR043,county,Linn,2009,2015,79759,116672,68.3617,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,117648,10942,46939,NA,NA
504,Urban Population,percentage,1,all defendants,OR045,county,Malheur,2009,2015,16152,31313,51.5824,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,30898,3944,35578,NA,NA
504,Urban Population,percentage,1,all defendants,OR047,county,Marion,2009,2015,274046,315335,86.9063,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,318441,31160,46885,NA,NA
504,Urban Population,percentage,1,all defendants,OR049,county,Morrow,2009,2015,6048,11173,54.1305,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,11218,599,49940,NA,NA
504,Urban Population,percentage,1,all defendants,OR051,county,Multnomah,2009,2015,725464,735334,98.6578,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,747641,100335,52511,NA,NA
504,Urban Population,percentage,1,all defendants,OR053,county,Polk,2009,2015,60378,75403,80.0737,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,75930,7428,52808,NA,NA
504,Urban Population,percentage,1,all defendants,OR055,county,Sherman,2009,2015,0,1765,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1865,642,42639,NA,NA
504,Urban Population,percentage,1,all defendants,OR057,county,Tillamook,2009,2015,7675,25250,30.396,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25300,3736,43676,NA,NA
504,Urban Population,percentage,1,all defendants,OR059,county,Umatilla,2009,2015,53831,75889,70.9339,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,76306,7717,48389,NA,NA
504,Urban Population,percentage,1,all defendants,OR061,county,Union,2009,2015,14909,25748,57.9035,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25741,3368,42542,NA,NA
504,Urban Population,percentage,1,all defendants,OR063,county,Wallowa,2009,2015,0,7008,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,6924,534,41994,NA,NA
504,Urban Population,percentage,1,all defendants,OR065,county,Wasco,2009,2015,16876,25213,66.9337,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25281,3803,43765,NA,NA
504,Urban Population,percentage,1,all defendants,OR067,county,Washington,2009,2015,500099,529710,94.41,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,539608,39034,64180,NA,NA
504,Urban Population,percentage,1,all defendants,OR069,county,Wheeler,2009,2015,0,1441,0,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1292,84,37974,NA,NA
504,Urban Population,percentage,1,all defendants,OR071,county,Yamhill,2009,2015,76772,99193,77.3966,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,99802,8384,54535,NA,NA
505,Rural Population,percentage,1,all defendants,OR,state,Oregon,2009,2015,726692,3831074,18.9684,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,3868721,407169,50229,NA,NA
505,Rural Population,percentage,1,all defendants,OR001,county,Baker,2009,2015,6616,16134,41.0066,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16055,1633,41500,NA,NA
505,Rural Population,percentage,1,all defendants,OR003,county,Benton,2009,2015,16058,85579,18.7639,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,85989,7633,48604,NA,NA
505,Rural Population,percentage,1,all defendants,OR005,county,Clackamas,2009,2015,67974,375992,18.0786,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,380532,27755,64352,NA,NA
505,Rural Population,percentage,1,all defendants,OR007,county,Clatsop,2009,2015,14435,37039,38.9724,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,37157,5361,44683,NA,NA
505,Rural Population,percentage,1,all defendants,OR009,county,Columbia,2009,2015,21523,49351,43.6121,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,49333,3260,54968,NA,NA
505,Rural Population,percentage,1,all defendants,OR011,county,Coos,2009,2015,24179,63043,38.3532,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,62753,6981,37940,NA,NA
505,Rural Population,percentage,1,all defendants,OR013,county,Crook,2009,2015,10073,20978,48.017,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,20894,3792,38795,NA,NA
505,Rural Population,percentage,1,all defendants,OR015,county,Curry,2009,2015,8662,22364,38.7319,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,22361,3139,39516,NA,NA
505,Rural Population,percentage,1,all defendants,OR017,county,Deschutes,2009,2015,43603,157733,27.6435,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,160565,20436,50209,NA,NA
505,Rural Population,percentage,1,all defendants,OR019,county,Douglas,2009,2015,44335,107667,41.1779,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,107286,12594,40524,NA,NA
505,Rural Population,percentage,1,all defendants,OR021,county,Gilliam,2009,2015,1871,1871,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1915,222,44743,NA,NA
505,Rural Population,percentage,1,all defendants,OR023,county,Grant,2009,2015,7445,7445,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7359,839,35051,NA,NA
505,Rural Population,percentage,1,all defendants,OR025,county,Harney,2009,2015,3291,7422,44.3411,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7314,1002,38113,NA,NA
505,Rural Population,percentage,1,all defendants,OR027,county,Hood River,2009,2015,11659,22346,52.1749,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,22427,2787,56725,NA,NA
505,Rural Population,percentage,1,all defendants,OR029,county,Jackson,2009,2015,40748,203206,20.0526,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,205117,27429,44005,NA,NA
505,Rural Population,percentage,1,all defendants,OR031,county,Jefferson,2009,2015,13710,21720,63.1215,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,21461,3582,43373,NA,NA
505,Rural Population,percentage,1,all defendants,OR033,county,Josephine,2009,2015,37191,82713,44.9639,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,82783,9782,37733,NA,NA
505,Rural Population,percentage,1,all defendants,OR035,county,Klamath,2009,2015,24946,66380,37.5806,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,66211,14026,39627,NA,NA
505,Rural Population,percentage,1,all defendants,OR037,county,Lake,2009,2015,5000,7895,63.3312,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7862,1631,33611,NA,NA
505,Rural Population,percentage,1,all defendants,OR039,county,Lane,2009,2015,61631,351715,17.523,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,353382,22671,42931,NA,NA
505,Rural Population,percentage,1,all defendants,OR041,county,Lincoln,2009,2015,17304,46034,37.5896,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,46070,8904,42365,NA,NA
505,Rural Population,percentage,1,all defendants,OR043,county,Linn,2009,2015,36913,116672,31.6383,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,117648,10942,46939,NA,NA
505,Rural Population,percentage,1,all defendants,OR045,county,Malheur,2009,2015,15161,31313,48.4176,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,30898,3944,35578,NA,NA
505,Rural Population,percentage,1,all defendants,OR047,county,Marion,2009,2015,41289,315335,13.0937,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,318441,31160,46885,NA,NA
505,Rural Population,percentage,1,all defendants,OR049,county,Morrow,2009,2015,5125,11173,45.8695,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,11218,599,49940,NA,NA
505,Rural Population,percentage,1,all defendants,OR051,county,Multnomah,2009,2015,9870,735334,1.3422,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,747641,100335,52511,NA,NA
505,Rural Population,percentage,1,all defendants,OR053,county,Polk,2009,2015,15025,75403,19.9263,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,75930,7428,52808,NA,NA
505,Rural Population,percentage,1,all defendants,OR055,county,Sherman,2009,2015,1765,1765,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1865,642,42639,NA,NA
505,Rural Population,percentage,1,all defendants,OR057,county,Tillamook,2009,2015,17575,25250,69.604,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25300,3736,43676,NA,NA
505,Rural Population,percentage,1,all defendants,OR059,county,Umatilla,2009,2015,22058,75889,29.0661,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,76306,7717,48389,NA,NA
505,Rural Population,percentage,1,all defendants,OR061,county,Union,2009,2015,10839,25748,42.0965,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25741,3368,42542,NA,NA
505,Rural Population,percentage,1,all defendants,OR063,county,Wallowa,2009,2015,7008,7008,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,6924,534,41994,NA,NA
505,Rural Population,percentage,1,all defendants,OR065,county,Wasco,2009,2015,8337,25213,33.0663,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25281,3803,43765,NA,NA
505,Rural Population,percentage,1,all defendants,OR067,county,Washington,2009,2015,29611,529710,5.59,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,539608,39034,64180,NA,NA
505,Rural Population,percentage,1,all defendants,OR069,county,Wheeler,2009,2015,1441,1441,100,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1292,84,37974,NA,NA
505,Rural Population,percentage,1,all defendants,OR071,county,Yamhill,2009,2015,22421,99193,22.6034,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,99802,8384,54535,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR,state,Oregon,2009,2015,94499,1516456,6.2316,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,3868721,407169,50229,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR001,county,Baker,2009,2015,431,7120,6.0534,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16055,1633,41500,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR003,county,Benton,2009,2015,1420,33384,4.2535,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,85989,7633,48604,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR005,county,Clackamas,2009,2015,8292,146527,5.659,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,380532,27755,64352,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR007,county,Clatsop,2009,2015,956,15749,6.0702,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,37157,5361,44683,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR009,county,Columbia,2009,2015,1238,19069,6.4922,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,49333,3260,54968,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR011,county,Coos,2009,2015,1215,26072,4.6602,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,62753,6981,37940,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR013,county,Crook,2009,2015,392,8880,4.4144,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,20894,3792,38795,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR015,county,Curry,2009,2015,272,10355,2.6268,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,22361,3139,39516,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR017,county,Deschutes,2009,2015,3359,64568,5.2023,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,160565,20436,50209,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR019,county,Douglas,2009,2015,2576,43846,5.8751,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,107286,12594,40524,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR021,county,Gilliam,2009,2015,38,883,4.3035,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1915,222,44743,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR023,county,Grant,2009,2015,173,3319,5.2124,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7359,839,35051,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR025,county,Harney,2009,2015,190,3113,6.1034,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7314,1002,38113,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR027,county,Hood River,2009,2015,421,8144,5.1694,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,22427,2787,56725,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR029,county,Jackson,2009,2015,5788,83140,6.9618,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,205117,27429,44005,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR031,county,Jefferson,2009,2015,594,7882,7.5362,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,21461,3582,43373,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR033,county,Josephine,2009,2015,1739,34390,5.0567,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,82783,9782,37733,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR035,county,Klamath,2009,2015,1884,27378,6.8814,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,66211,14026,39627,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR037,county,Lake,2009,2015,90,3566,2.5238,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,7862,1631,33611,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR039,county,Lane,2009,2015,8622,144912,5.9498,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,353382,22671,42931,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR041,county,Lincoln,2009,2015,1021,20913,4.8821,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,46070,8904,42365,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR043,county,Linn,2009,2015,3364,44722,7.522,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,117648,10942,46939,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR045,county,Malheur,2009,2015,704,10136,6.9455,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,30898,3944,35578,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR047,county,Marion,2009,2015,9770,113285,8.6243,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,318441,31160,46885,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR049,county,Morrow,2009,2015,270,3741,7.2173,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,11218,599,49940,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR051,county,Multnomah,2009,2015,19122,305939,6.2503,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,747641,100335,52511,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR053,county,Polk,2009,2015,1618,28239,5.7297,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,75930,7428,52808,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR055,county,Sherman,2009,2015,35,827,4.2322,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1865,642,42639,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR057,county,Tillamook,2009,2015,502,10236,4.9043,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25300,3736,43676,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR059,county,Umatilla,2009,2015,2512,26744,9.3928,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,76306,7717,48389,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR061,county,Union,2009,2015,591,10235,5.7743,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25741,3368,42542,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR063,county,Wallowa,2009,2015,207,2996,6.9092,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,6924,534,41994,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR065,county,Wasco,2009,2015,672,9612,6.9913,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,25281,3803,43765,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR067,county,Washington,2009,2015,12273,201771,6.0826,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,539608,39034,64180,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR069,county,Wheeler,2009,2015,17,625,2.72,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,1292,84,37974,NA,NA
507,Single Female-Headed Households with Children,percentage,1,all defendants,OR071,county,Yamhill,2009,2015,2131,34138,6.2423,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,99802,8384,54535,NA,NA
508,Unemployment Rate,percentage,1,all defendants,OR,state,Oregon,2009,2015,NA,NA,11.3,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,3868721,407169,50229,NA,NA
508,Unemployment Rate,percentage,1,all defendants,OR001,county,Baker,2009,2015,NA,NA,11.4,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,16055,1633,41500,NA,NA
508,Unemployment Rate,percentage,1,all defendants,OR003,county,Benton,2009,2015,NA,NA,8.5,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,85989,7633,48604,NA,NA
508,Unemployment Rate,percentage,1,all defendants,OR005,county,Clackamas,2009,2015,NA,NA,10.4,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,380532,27755,64352,NA,NA
508,Unemployment Rate,percentage,1,all defendants,OR007,county,Clatsop,2009,2015,NA,NA,9.6,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,37157,5361,44683,NA,NA
508,Unemployment Rate,percentage,1,all defendants,OR009,county,Columbia,2009,2015,NA,NA,13.2,NA,NA,OK,NA,NA,NA,NA,NA,NA,NA,AGGREGATE,49333,3260,54968,NA,NA
